rate_id,rate_date,from_currency,to_currency,exchange_rate,created_at
5833,2022-12-19,USD,GBP,0.789175,2026-03-01 20:26:44
5834,2022-12-20,USD,GBP,0.788216,2026-03-01 20:26:44
5835,2022-12-21,USD,GBP,0.787831,2026-03-01 20:26:44
5836,2022-12-22,USD,GBP,0.788101,2026-03-01 20:26:44
5837,2022-12-23,USD,GBP,0.790378,2026-03-01 20:26:44
5838,2022-12-24,USD,GBP,0.7889,2026-03-01 20:26:44
5839,2022-12-25,USD,GBP,0.789352,2026-03-01 20:26:44
5840,2022-12-26,USD,GBP,0.789196,2026-03-01 20:26:44
5841,2022-12-27,USD,GBP,0.786136,2026-03-01 20:26:44
5842,2022-12-28,USD,GBP,0.785755,2026-03-01 20:26:44
5843,2022-12-29,USD,GBP,0.785275,2026-03-01 20:26:44
5844,2022-12-30,USD,GBP,0.784726,2026-03-01 20:26:44
5845,2022-12-31,USD,GBP,0.784823,2026-03-01 20:26:44
5846,2023-01-01,USD,GBP,0.785065,2026-03-01 20:26:44
5847,2023-01-02,USD,GBP,0.783638,2026-03-01 20:26:44
5848,2023-01-03,USD,GBP,0.787819,2026-03-01 20:26:44
5849,2023-01-04,USD,GBP,0.783963,2026-03-01 20:26:44
5850,2023-01-05,USD,GBP,0.781593,2026-03-01 20:26:44
5851,2023-01-06,USD,GBP,0.790738,2026-03-01 20:26:44
5852,2023-01-07,USD,GBP,0.787302,2026-03-01 20:26:44
5853,2023-01-08,USD,GBP,0.782844,2026-03-01 20:26:44
5854,2023-01-09,USD,GBP,0.785249,2026-03-01 20:26:44
5855,2023-01-10,USD,GBP,0.778442,2026-03-01 20:26:44
5856,2023-01-11,USD,GBP,0.777668,2026-03-01 20:26:44
5857,2023-01-12,USD,GBP,0.784681,2026-03-01 20:26:44
5858,2023-01-13,USD,GBP,0.779614,2026-03-01 20:26:44
5859,2023-01-14,USD,GBP,0.773164,2026-03-01 20:26:44
5860,2023-01-15,USD,GBP,0.768319,2026-03-01 20:26:44
5861,2023-01-16,USD,GBP,0.771207,2026-03-01 20:26:44
5862,2023-01-17,USD,GBP,0.774842,2026-03-01 20:26:44
5863,2023-01-18,USD,GBP,0.773173,2026-03-01 20:26:44
5864,2023-01-19,USD,GBP,0.775382,2026-03-01 20:26:44
5865,2023-01-20,USD,GBP,0.779902,2026-03-01 20:26:44
5866,2023-01-21,USD,GBP,0.785754,2026-03-01 20:26:44
5867,2023-01-22,USD,GBP,0.784937,2026-03-01 20:26:44
5868,2023-01-23,USD,GBP,0.777402,2026-03-01 20:26:44
5869,2023-01-24,USD,GBP,0.774728,2026-03-01 20:26:44
5870,2023-01-25,USD,GBP,0.773338,2026-03-01 20:26:44
5871,2023-01-26,USD,GBP,0.772493,2026-03-01 20:26:44
5872,2023-01-27,USD,GBP,0.771878,2026-03-01 20:26:44
5873,2023-01-28,USD,GBP,0.775497,2026-03-01 20:26:44
5874,2023-01-29,USD,GBP,0.779639,2026-03-01 20:26:44
5875,2023-01-30,USD,GBP,0.779072,2026-03-01 20:26:44
5876,2023-01-31,USD,GBP,0.782657,2026-03-01 20:26:44
5877,2023-02-01,USD,GBP,0.783823,2026-03-01 20:26:44
5878,2023-02-02,USD,GBP,0.784028,2026-03-01 20:26:44
5879,2023-02-03,USD,GBP,0.787003,2026-03-01 20:26:44
5880,2023-02-04,USD,GBP,0.787234,2026-03-01 20:26:44
5881,2023-02-05,USD,GBP,0.79404,2026-03-01 20:26:44
5882,2023-02-06,USD,GBP,0.789265,2026-03-01 20:26:44
5883,2023-02-07,USD,GBP,0.787557,2026-03-01 20:26:44
5884,2023-02-08,USD,GBP,0.787133,2026-03-01 20:26:44
5885,2023-02-09,USD,GBP,0.788576,2026-03-01 20:26:44
5886,2023-02-10,USD,GBP,0.792767,2026-03-01 20:26:44
5887,2023-02-11,USD,GBP,0.792679,2026-03-01 20:26:44
5888,2023-02-12,USD,GBP,0.787966,2026-03-01 20:26:44
5889,2023-02-13,USD,GBP,0.790744,2026-03-01 20:26:44
5890,2023-02-14,USD,GBP,0.79324,2026-03-01 20:26:44
5891,2023-02-15,USD,GBP,0.78681,2026-03-01 20:26:44
5892,2023-02-16,USD,GBP,0.78679,2026-03-01 20:26:44
5893,2023-02-17,USD,GBP,0.781562,2026-03-01 20:26:44
5894,2023-02-18,USD,GBP,0.779383,2026-03-01 20:26:44
5895,2023-02-19,USD,GBP,0.776435,2026-03-01 20:26:44
5896,2023-02-20,USD,GBP,0.779064,2026-03-01 20:26:44
5897,2023-02-21,USD,GBP,0.779438,2026-03-01 20:26:44
5898,2023-02-22,USD,GBP,0.775247,2026-03-01 20:26:44
5899,2023-02-23,USD,GBP,0.778102,2026-03-01 20:26:44
5900,2023-02-24,USD,GBP,0.773438,2026-03-01 20:26:44
5901,2023-02-25,USD,GBP,0.774501,2026-03-01 20:26:44
5902,2023-02-26,USD,GBP,0.771859,2026-03-01 20:26:44
5903,2023-02-27,USD,GBP,0.770671,2026-03-01 20:26:44
5904,2023-02-28,USD,GBP,0.772293,2026-03-01 20:26:44
5905,2023-03-01,USD,GBP,0.773975,2026-03-01 20:26:44
5906,2023-03-02,USD,GBP,0.778313,2026-03-01 20:26:44
5907,2023-03-03,USD,GBP,0.778038,2026-03-01 20:26:44
5908,2023-03-04,USD,GBP,0.77903,2026-03-01 20:26:44
5909,2023-03-05,USD,GBP,0.777597,2026-03-01 20:26:44
5910,2023-03-06,USD,GBP,0.778183,2026-03-01 20:26:44
5911,2023-03-07,USD,GBP,0.779609,2026-03-01 20:26:44
5912,2023-03-08,USD,GBP,0.779282,2026-03-01 20:26:44
5913,2023-03-09,USD,GBP,0.773411,2026-03-01 20:26:44
5914,2023-03-10,USD,GBP,0.774479,2026-03-01 20:26:44
5915,2023-03-11,USD,GBP,0.775655,2026-03-01 20:26:44
5916,2023-03-12,USD,GBP,0.773442,2026-03-01 20:26:44
5917,2023-03-13,USD,GBP,0.769287,2026-03-01 20:26:44
5918,2023-03-14,USD,GBP,0.774049,2026-03-01 20:26:44
5919,2023-03-15,USD,GBP,0.775637,2026-03-01 20:26:44
5920,2023-03-16,USD,GBP,0.774886,2026-03-01 20:26:44
5921,2023-03-17,USD,GBP,0.771199,2026-03-01 20:26:44
5922,2023-03-18,USD,GBP,0.768543,2026-03-01 20:26:44
5923,2023-03-19,USD,GBP,0.772739,2026-03-01 20:26:44
5924,2023-03-20,USD,GBP,0.773178,2026-03-01 20:26:44
5925,2023-03-21,USD,GBP,0.771391,2026-03-01 20:26:44
5926,2023-03-22,USD,GBP,0.773032,2026-03-01 20:26:44
5927,2023-03-23,USD,GBP,0.770394,2026-03-01 20:26:44
5928,2023-03-24,USD,GBP,0.775244,2026-03-01 20:26:44
5929,2023-03-25,USD,GBP,0.779641,2026-03-01 20:26:44
5930,2023-03-26,USD,GBP,0.778113,2026-03-01 20:26:44
5931,2023-03-27,USD,GBP,0.77606,2026-03-01 20:26:44
5932,2023-03-28,USD,GBP,0.767592,2026-03-01 20:26:44
5933,2023-03-29,USD,GBP,0.762838,2026-03-01 20:26:44
5934,2023-03-30,USD,GBP,0.758564,2026-03-01 20:26:44
5935,2023-03-31,USD,GBP,0.758987,2026-03-01 20:26:44
5936,2023-04-01,USD,GBP,0.757944,2026-03-01 20:26:44
5937,2023-04-02,USD,GBP,0.75368,2026-03-01 20:26:44
5938,2023-04-03,USD,GBP,0.752787,2026-03-01 20:26:44
5939,2023-04-04,USD,GBP,0.754375,2026-03-01 20:26:44
5940,2023-04-05,USD,GBP,0.756037,2026-03-01 20:26:44
5941,2023-04-06,USD,GBP,0.75004,2026-03-01 20:26:44
5942,2023-04-07,USD,GBP,0.749631,2026-03-01 20:26:44
5943,2023-04-08,USD,GBP,0.745295,2026-03-01 20:26:44
5944,2023-04-09,USD,GBP,0.748108,2026-03-01 20:26:44
5945,2023-04-10,USD,GBP,0.750562,2026-03-01 20:26:44
5946,2023-04-11,USD,GBP,0.747738,2026-03-01 20:26:44
5947,2023-04-12,USD,GBP,0.745337,2026-03-01 20:26:44
5948,2023-04-13,USD,GBP,0.743892,2026-03-01 20:26:44
5949,2023-04-14,USD,GBP,0.736901,2026-03-01 20:26:44
5950,2023-04-15,USD,GBP,0.737932,2026-03-01 20:26:44
5951,2023-04-16,USD,GBP,0.737083,2026-03-01 20:26:44
5952,2023-04-17,USD,GBP,0.740077,2026-03-01 20:26:44
5953,2023-04-18,USD,GBP,0.736674,2026-03-01 20:26:44
5954,2023-04-19,USD,GBP,0.734761,2026-03-01 20:26:44
5955,2023-04-20,USD,GBP,0.730134,2026-03-01 20:26:44
5956,2023-04-21,USD,GBP,0.727063,2026-03-01 20:26:44
5957,2023-04-22,USD,GBP,0.723467,2026-03-01 20:26:44
5958,2023-04-23,USD,GBP,0.726484,2026-03-01 20:26:44
5959,2023-04-24,USD,GBP,0.724357,2026-03-01 20:26:44
5960,2023-04-25,USD,GBP,0.724727,2026-03-01 20:26:44
5961,2023-04-26,USD,GBP,0.723566,2026-03-01 20:26:44
5962,2023-04-27,USD,GBP,0.719724,2026-03-01 20:26:44
5963,2023-04-28,USD,GBP,0.719211,2026-03-01 20:26:44
5964,2023-04-29,USD,GBP,0.721011,2026-03-01 20:26:44
5965,2023-04-30,USD,GBP,0.717367,2026-03-01 20:26:44
5966,2023-05-01,USD,GBP,0.719796,2026-03-01 20:26:44
5967,2023-05-02,USD,GBP,0.717233,2026-03-01 20:26:44
5968,2023-05-03,USD,GBP,0.715778,2026-03-01 20:26:44
5969,2023-05-04,USD,GBP,0.717364,2026-03-01 20:26:44
5970,2023-05-05,USD,GBP,0.715367,2026-03-01 20:26:44
5971,2023-05-06,USD,GBP,0.715473,2026-03-01 20:26:44
5972,2023-05-07,USD,GBP,0.714525,2026-03-01 20:26:44
5973,2023-05-08,USD,GBP,0.714906,2026-03-01 20:26:44
5974,2023-05-09,USD,GBP,0.707808,2026-03-01 20:26:44
5975,2023-05-10,USD,GBP,0.7024,2026-03-01 20:26:44
5976,2023-05-11,USD,GBP,0.704208,2026-03-01 20:26:44
5977,2023-05-12,USD,GBP,0.707267,2026-03-01 20:26:44
5978,2023-05-13,USD,GBP,0.704569,2026-03-01 20:26:44
5979,2023-05-14,USD,GBP,0.703843,2026-03-01 20:26:44
5980,2023-05-15,USD,GBP,0.704706,2026-03-01 20:26:44
5981,2023-05-16,USD,GBP,0.706749,2026-03-01 20:26:44
5982,2023-05-17,USD,GBP,0.700767,2026-03-01 20:26:44
5983,2023-05-18,USD,GBP,0.698166,2026-03-01 20:26:44
5984,2023-05-19,USD,GBP,0.697188,2026-03-01 20:26:44
5985,2023-05-20,USD,GBP,0.699238,2026-03-01 20:26:44
5986,2023-05-21,USD,GBP,0.706585,2026-03-01 20:26:44
5987,2023-05-22,USD,GBP,0.705905,2026-03-01 20:26:44
5988,2023-05-23,USD,GBP,0.701752,2026-03-01 20:26:44
5989,2023-05-24,USD,GBP,0.702929,2026-03-01 20:26:44
5990,2023-05-25,USD,GBP,0.706822,2026-03-01 20:26:44
5991,2023-05-26,USD,GBP,0.707135,2026-03-01 20:26:44
5992,2023-05-27,USD,GBP,0.70445,2026-03-01 20:26:44
5993,2023-05-28,USD,GBP,0.707275,2026-03-01 20:26:44
5994,2023-05-29,USD,GBP,0.709237,2026-03-01 20:26:44
5995,2023-05-30,USD,GBP,0.70619,2026-03-01 20:26:44
5996,2023-05-31,USD,GBP,0.707312,2026-03-01 20:26:44
5997,2023-06-01,USD,GBP,0.710266,2026-03-01 20:26:44
5998,2023-06-02,USD,GBP,0.713784,2026-03-01 20:26:44
5999,2023-06-03,USD,GBP,0.713579,2026-03-01 20:26:44
6000,2023-06-04,USD,GBP,0.712503,2026-03-01 20:26:44
6001,2023-06-05,USD,GBP,0.716168,2026-03-01 20:26:44
6002,2023-06-06,USD,GBP,0.712542,2026-03-01 20:26:44
6003,2023-06-07,USD,GBP,0.713845,2026-03-01 20:26:44
6004,2023-06-08,USD,GBP,0.709756,2026-03-01 20:26:44
6005,2023-06-09,USD,GBP,0.712923,2026-03-01 20:26:44
6006,2023-06-10,USD,GBP,0.712147,2026-03-01 20:26:44
6007,2023-06-11,USD,GBP,0.715933,2026-03-01 20:26:44
6008,2023-06-12,USD,GBP,0.717402,2026-03-01 20:26:44
6009,2023-06-13,USD,GBP,0.71373,2026-03-01 20:26:44
6010,2023-06-14,USD,GBP,0.717995,2026-03-01 20:26:44
6011,2023-06-15,USD,GBP,0.722667,2026-03-01 20:26:44
6012,2023-06-16,USD,GBP,0.725336,2026-03-01 20:26:44
6013,2023-06-17,USD,GBP,0.72302,2026-03-01 20:26:44
6014,2023-06-18,USD,GBP,0.722088,2026-03-01 20:26:44
6015,2023-06-19,USD,GBP,0.722521,2026-03-01 20:26:44
6016,2023-06-20,USD,GBP,0.720389,2026-03-01 20:26:44
6017,2023-06-21,USD,GBP,0.725506,2026-03-01 20:26:44
6018,2023-06-22,USD,GBP,0.725938,2026-03-01 20:26:44
6019,2023-06-23,USD,GBP,0.71776,2026-03-01 20:26:44
6020,2023-06-24,USD,GBP,0.718775,2026-03-01 20:26:44
6021,2023-06-25,USD,GBP,0.717721,2026-03-01 20:26:44
6022,2023-06-26,USD,GBP,0.71749,2026-03-01 20:26:44
6023,2023-06-27,USD,GBP,0.716377,2026-03-01 20:26:44
6024,2023-06-28,USD,GBP,0.718796,2026-03-01 20:26:44
6025,2023-06-29,USD,GBP,0.722168,2026-03-01 20:26:44
6026,2023-06-30,USD,GBP,0.723018,2026-03-01 20:26:44
6027,2023-07-01,USD,GBP,0.721985,2026-03-01 20:26:44
6028,2023-07-02,USD,GBP,0.721853,2026-03-01 20:26:44
6029,2023-07-03,USD,GBP,0.721906,2026-03-01 20:26:44
6030,2023-07-04,USD,GBP,0.719478,2026-03-01 20:26:44
6031,2023-07-05,USD,GBP,0.721218,2026-03-01 20:26:44
6032,2023-07-06,USD,GBP,0.722603,2026-03-01 20:26:44
6033,2023-07-07,USD,GBP,0.727273,2026-03-01 20:26:44
6034,2023-07-08,USD,GBP,0.731099,2026-03-01 20:26:44
6035,2023-07-09,USD,GBP,0.728997,2026-03-01 20:26:44
6036,2023-07-10,USD,GBP,0.731499,2026-03-01 20:26:44
6037,2023-07-11,USD,GBP,0.728585,2026-03-01 20:26:44
6038,2023-07-12,USD,GBP,0.730705,2026-03-01 20:26:44
6039,2023-07-13,USD,GBP,0.72912,2026-03-01 20:26:44
6040,2023-07-14,USD,GBP,0.725996,2026-03-01 20:26:44
6041,2023-07-15,USD,GBP,0.726841,2026-03-01 20:26:44
6042,2023-07-16,USD,GBP,0.71874,2026-03-01 20:26:44
6043,2023-07-17,USD,GBP,0.713483,2026-03-01 20:26:44
6044,2023-07-18,USD,GBP,0.712947,2026-03-01 20:26:44
6045,2023-07-19,USD,GBP,0.713187,2026-03-01 20:26:44
6046,2023-07-20,USD,GBP,0.712079,2026-03-01 20:26:44
6047,2023-07-21,USD,GBP,0.707379,2026-03-01 20:26:44
6048,2023-07-22,USD,GBP,0.704954,2026-03-01 20:26:44
6049,2023-07-23,USD,GBP,0.706103,2026-03-01 20:26:44
6050,2023-07-24,USD,GBP,0.70782,2026-03-01 20:26:44
6051,2023-07-25,USD,GBP,0.707765,2026-03-01 20:26:44
6052,2023-07-26,USD,GBP,0.711196,2026-03-01 20:26:44
6053,2023-07-27,USD,GBP,0.712374,2026-03-01 20:26:44
6054,2023-07-28,USD,GBP,0.710142,2026-03-01 20:26:44
6055,2023-07-29,USD,GBP,0.709302,2026-03-01 20:26:44
6056,2023-07-30,USD,GBP,0.705141,2026-03-01 20:26:44
6057,2023-07-31,USD,GBP,0.704816,2026-03-01 20:26:44
6058,2023-08-01,USD,GBP,0.708099,2026-03-01 20:26:44
6059,2023-08-02,USD,GBP,0.710128,2026-03-01 20:26:44
6060,2023-08-03,USD,GBP,0.714303,2026-03-01 20:26:44
6061,2023-08-04,USD,GBP,0.713391,2026-03-01 20:26:44
6062,2023-08-05,USD,GBP,0.717418,2026-03-01 20:26:44
6063,2023-08-06,USD,GBP,0.716831,2026-03-01 20:26:44
6064,2023-08-07,USD,GBP,0.721255,2026-03-01 20:26:44
6065,2023-08-08,USD,GBP,0.721183,2026-03-01 20:26:44
6066,2023-08-09,USD,GBP,0.723316,2026-03-01 20:26:44
6067,2023-08-10,USD,GBP,0.727791,2026-03-01 20:26:44
6068,2023-08-11,USD,GBP,0.727195,2026-03-01 20:26:44
6069,2023-08-12,USD,GBP,0.727854,2026-03-01 20:26:44
6070,2023-08-13,USD,GBP,0.731787,2026-03-01 20:26:44
6071,2023-08-14,USD,GBP,0.731373,2026-03-01 20:26:44
6072,2023-08-15,USD,GBP,0.727332,2026-03-01 20:26:44
6073,2023-08-16,USD,GBP,0.733882,2026-03-01 20:26:44
6074,2023-08-17,USD,GBP,0.732433,2026-03-01 20:26:44
6075,2023-08-18,USD,GBP,0.732914,2026-03-01 20:26:44
6076,2023-08-19,USD,GBP,0.736464,2026-03-01 20:26:44
6077,2023-08-20,USD,GBP,0.734583,2026-03-01 20:26:44
6078,2023-08-21,USD,GBP,0.731483,2026-03-01 20:26:44
6079,2023-08-22,USD,GBP,0.732254,2026-03-01 20:26:44
6080,2023-08-23,USD,GBP,0.726771,2026-03-01 20:26:44
6081,2023-08-24,USD,GBP,0.725889,2026-03-01 20:26:44
6082,2023-08-25,USD,GBP,0.726627,2026-03-01 20:26:44
6083,2023-08-26,USD,GBP,0.7258,2026-03-01 20:26:44
6084,2023-08-27,USD,GBP,0.721118,2026-03-01 20:26:44
6085,2023-08-28,USD,GBP,0.725942,2026-03-01 20:26:44
6086,2023-08-29,USD,GBP,0.72625,2026-03-01 20:26:44
6087,2023-08-30,USD,GBP,0.730609,2026-03-01 20:26:44
6088,2023-08-31,USD,GBP,0.729808,2026-03-01 20:26:44
6089,2023-09-01,USD,GBP,0.727117,2026-03-01 20:26:44
6090,2023-09-02,USD,GBP,0.72793,2026-03-01 20:26:44
6091,2023-09-03,USD,GBP,0.727267,2026-03-01 20:26:44
6092,2023-09-04,USD,GBP,0.723682,2026-03-01 20:26:44
6093,2023-09-05,USD,GBP,0.728144,2026-03-01 20:26:44
6094,2023-09-06,USD,GBP,0.726243,2026-03-01 20:26:44
6095,2023-09-07,USD,GBP,0.720661,2026-03-01 20:26:44
6096,2023-09-08,USD,GBP,0.724674,2026-03-01 20:26:44
6097,2023-09-09,USD,GBP,0.723139,2026-03-01 20:26:44
6098,2023-09-10,USD,GBP,0.721295,2026-03-01 20:26:44
6099,2023-09-11,USD,GBP,0.715976,2026-03-01 20:26:44
6100,2023-09-12,USD,GBP,0.721208,2026-03-01 20:26:44
6101,2023-09-13,USD,GBP,0.717318,2026-03-01 20:26:44
6102,2023-09-14,USD,GBP,0.717487,2026-03-01 20:26:44
6103,2023-09-15,USD,GBP,0.720228,2026-03-01 20:26:44
6104,2023-09-16,USD,GBP,0.721495,2026-03-01 20:26:44
6105,2023-09-17,USD,GBP,0.721308,2026-03-01 20:26:44
6106,2023-09-18,USD,GBP,0.716181,2026-03-01 20:26:44
6107,2023-09-19,USD,GBP,0.71375,2026-03-01 20:26:44
6108,2023-09-20,USD,GBP,0.714305,2026-03-01 20:26:44
6109,2023-09-21,USD,GBP,0.711949,2026-03-01 20:26:44
6110,2023-09-22,USD,GBP,0.712549,2026-03-01 20:26:44
6111,2023-09-23,USD,GBP,0.71458,2026-03-01 20:26:44
6112,2023-09-24,USD,GBP,0.717459,2026-03-01 20:26:44
6113,2023-09-25,USD,GBP,0.713779,2026-03-01 20:26:44
6114,2023-09-26,USD,GBP,0.720368,2026-03-01 20:26:44
6115,2023-09-27,USD,GBP,0.72268,2026-03-01 20:26:44
6116,2023-09-28,USD,GBP,0.722669,2026-03-01 20:26:44
6117,2023-09-29,USD,GBP,0.725967,2026-03-01 20:26:44
6118,2023-09-30,USD,GBP,0.733187,2026-03-01 20:26:44
6119,2023-10-01,USD,GBP,0.728777,2026-03-01 20:26:44
6120,2023-10-02,USD,GBP,0.728083,2026-03-01 20:26:44
6121,2023-10-03,USD,GBP,0.720862,2026-03-01 20:26:44
6122,2023-10-04,USD,GBP,0.721437,2026-03-01 20:26:44
6123,2023-10-05,USD,GBP,0.722536,2026-03-01 20:26:44
6124,2023-10-06,USD,GBP,0.722411,2026-03-01 20:26:44
6125,2023-10-07,USD,GBP,0.720427,2026-03-01 20:26:44
6126,2023-10-08,USD,GBP,0.714265,2026-03-01 20:26:44
6127,2023-10-09,USD,GBP,0.715376,2026-03-01 20:26:44
6128,2023-10-10,USD,GBP,0.719743,2026-03-01 20:26:44
6129,2023-10-11,USD,GBP,0.717958,2026-03-01 20:26:44
6130,2023-10-12,USD,GBP,0.719276,2026-03-01 20:26:44
6131,2023-10-13,USD,GBP,0.714562,2026-03-01 20:26:44
6132,2023-10-14,USD,GBP,0.715925,2026-03-01 20:26:44
6133,2023-10-15,USD,GBP,0.71474,2026-03-01 20:26:44
6134,2023-10-16,USD,GBP,0.712456,2026-03-01 20:26:44
6135,2023-10-17,USD,GBP,0.710185,2026-03-01 20:26:44
6136,2023-10-18,USD,GBP,0.709009,2026-03-01 20:26:44
6137,2023-10-19,USD,GBP,0.710139,2026-03-01 20:26:44
6138,2023-10-20,USD,GBP,0.706242,2026-03-01 20:26:44
6139,2023-10-21,USD,GBP,0.705062,2026-03-01 20:26:44
6140,2023-10-22,USD,GBP,0.704934,2026-03-01 20:26:44
6141,2023-10-23,USD,GBP,0.701691,2026-03-01 20:26:44
6142,2023-10-24,USD,GBP,0.706984,2026-03-01 20:26:44
6143,2023-10-25,USD,GBP,0.704455,2026-03-01 20:26:44
6144,2023-10-26,USD,GBP,0.702477,2026-03-01 20:26:44
6145,2023-10-27,USD,GBP,0.699599,2026-03-01 20:26:44
6146,2023-10-28,USD,GBP,0.704881,2026-03-01 20:26:44
6147,2023-10-29,USD,GBP,0.706509,2026-03-01 20:26:44
6148,2023-10-30,USD,GBP,0.703737,2026-03-01 20:26:44
6149,2023-10-31,USD,GBP,0.706999,2026-03-01 20:26:44
6150,2023-11-01,USD,GBP,0.707587,2026-03-01 20:26:44
6151,2023-11-02,USD,GBP,0.708343,2026-03-01 20:26:44
6152,2023-11-03,USD,GBP,0.707316,2026-03-01 20:26:44
6153,2023-11-04,USD,GBP,0.705094,2026-03-01 20:26:44
6154,2023-11-05,USD,GBP,0.706086,2026-03-01 20:26:44
6155,2023-11-06,USD,GBP,0.70447,2026-03-01 20:26:44
6156,2023-11-07,USD,GBP,0.709843,2026-03-01 20:26:44
6157,2023-11-08,USD,GBP,0.706074,2026-03-01 20:26:44
6158,2023-11-09,USD,GBP,0.710624,2026-03-01 20:26:44
6159,2023-11-10,USD,GBP,0.710287,2026-03-01 20:26:44
6160,2023-11-11,USD,GBP,0.711171,2026-03-01 20:26:44
6161,2023-11-12,USD,GBP,0.71365,2026-03-01 20:26:44
6162,2023-11-13,USD,GBP,0.711763,2026-03-01 20:26:44
6163,2023-11-14,USD,GBP,0.714337,2026-03-01 20:26:44
6164,2023-11-15,USD,GBP,0.706278,2026-03-01 20:26:44
6165,2023-11-16,USD,GBP,0.704145,2026-03-01 20:26:44
6166,2023-11-17,USD,GBP,0.70142,2026-03-01 20:26:44
6167,2023-11-18,USD,GBP,0.697742,2026-03-01 20:26:44
6168,2023-11-19,USD,GBP,0.697108,2026-03-01 20:26:44
6169,2023-11-20,USD,GBP,0.698229,2026-03-01 20:26:44
6170,2023-11-21,USD,GBP,0.70028,2026-03-01 20:26:44
6171,2023-11-22,USD,GBP,0.700981,2026-03-01 20:26:44
6172,2023-11-23,USD,GBP,0.699023,2026-03-01 20:26:44
6173,2023-11-24,USD,GBP,0.700098,2026-03-01 20:26:44
6174,2023-11-25,USD,GBP,0.700456,2026-03-01 20:26:44
6175,2023-11-26,USD,GBP,0.703201,2026-03-01 20:26:44
6176,2023-11-27,USD,GBP,0.705486,2026-03-01 20:26:44
6177,2023-11-28,USD,GBP,0.70557,2026-03-01 20:26:44
6178,2023-11-29,USD,GBP,0.702918,2026-03-01 20:26:44
6179,2023-11-30,USD,GBP,0.700993,2026-03-01 20:26:44
6180,2023-12-01,USD,GBP,0.699375,2026-03-01 20:26:44
6181,2023-12-02,USD,GBP,0.698446,2026-03-01 20:26:44
6182,2023-12-03,USD,GBP,0.699224,2026-03-01 20:26:44
6183,2023-12-04,USD,GBP,0.701315,2026-03-01 20:26:44
6184,2023-12-05,USD,GBP,0.701159,2026-03-01 20:26:44
6185,2023-12-06,USD,GBP,0.7012,2026-03-01 20:26:44
6186,2023-12-07,USD,GBP,0.701615,2026-03-01 20:26:44
6187,2023-12-08,USD,GBP,0.700094,2026-03-01 20:26:44
6188,2023-12-09,USD,GBP,0.697381,2026-03-01 20:26:44
6189,2023-12-10,USD,GBP,0.692267,2026-03-01 20:26:44
6190,2023-12-11,USD,GBP,0.690249,2026-03-01 20:26:44
6191,2023-12-12,USD,GBP,0.691612,2026-03-01 20:26:44
6192,2023-12-13,USD,GBP,0.689573,2026-03-01 20:26:44
6193,2023-12-14,USD,GBP,0.688881,2026-03-01 20:26:44
6194,2023-12-15,USD,GBP,0.690222,2026-03-01 20:26:44
6195,2023-12-16,USD,GBP,0.691722,2026-03-01 20:26:44
6196,2023-12-17,USD,GBP,0.688596,2026-03-01 20:26:44
6197,2023-12-18,USD,GBP,0.691471,2026-03-01 20:26:44
6198,2023-12-19,USD,GBP,0.694737,2026-03-01 20:26:44
6199,2023-12-20,USD,GBP,0.691452,2026-03-01 20:26:44
6200,2023-12-21,USD,GBP,0.689064,2026-03-01 20:26:44
6201,2023-12-22,USD,GBP,0.692504,2026-03-01 20:26:44
6202,2023-12-23,USD,GBP,0.692072,2026-03-01 20:26:44
6203,2023-12-24,USD,GBP,0.685663,2026-03-01 20:26:44
6204,2023-12-25,USD,GBP,0.68165,2026-03-01 20:26:44
6205,2023-12-26,USD,GBP,0.680933,2026-03-01 20:26:44
6206,2023-12-27,USD,GBP,0.677618,2026-03-01 20:26:44
6207,2023-12-28,USD,GBP,0.67644,2026-03-01 20:26:44
6208,2023-12-29,USD,GBP,0.676526,2026-03-01 20:26:44
6209,2023-12-30,USD,GBP,0.680675,2026-03-01 20:26:44
6210,2023-12-31,USD,GBP,0.679842,2026-03-01 20:26:44
6211,2024-01-01,USD,GBP,0.682896,2026-03-01 20:26:44
6212,2024-01-02,USD,GBP,0.686988,2026-03-01 20:26:44
6213,2024-01-03,USD,GBP,0.691121,2026-03-01 20:26:44
6214,2024-01-04,USD,GBP,0.691939,2026-03-01 20:26:44
6215,2024-01-05,USD,GBP,0.686268,2026-03-01 20:26:44
6216,2024-01-06,USD,GBP,0.687587,2026-03-01 20:26:44
6217,2024-01-07,USD,GBP,0.690607,2026-03-01 20:26:44
6218,2024-01-08,USD,GBP,0.690366,2026-03-01 20:26:44
6219,2024-01-09,USD,GBP,0.695422,2026-03-01 20:26:44
6220,2024-01-10,USD,GBP,0.697924,2026-03-01 20:26:44
6221,2024-01-11,USD,GBP,0.699581,2026-03-01 20:26:44
6222,2024-01-12,USD,GBP,0.702764,2026-03-01 20:26:44
6223,2024-01-13,USD,GBP,0.70374,2026-03-01 20:26:44
6224,2024-01-14,USD,GBP,0.696426,2026-03-01 20:26:44
6225,2024-01-15,USD,GBP,0.694966,2026-03-01 20:26:44
6226,2024-01-16,USD,GBP,0.698452,2026-03-01 20:26:44
6227,2024-01-17,USD,GBP,0.696088,2026-03-01 20:26:44
6228,2024-01-18,USD,GBP,0.695431,2026-03-01 20:26:44
6229,2024-01-19,USD,GBP,0.692389,2026-03-01 20:26:44
6230,2024-01-20,USD,GBP,0.697574,2026-03-01 20:26:44
6231,2024-01-21,USD,GBP,0.702497,2026-03-01 20:26:44
